ID,y
1,89.80141
2,106.77283
3,82.17896
4,79.56821
5,113.136955
8,96.61578
10,116.971016
11,95.955414
12,120.568504
14,98.18139
15,119.06005
16,104.66433
17,106.98081
19,100.8296
20,107.03256
21,106.75356
22,118.76812
23,106.98081
26,94.04824
28,94.26369
29,98.93277
33,98.93277
35,93.26708
41,98.93277
42,93.5585
43,114.90932
45,102.55645
46,104.69361
51,93.23806
53,79.06778
55,111.58076
56,92.92992
57,103.07156
58,93.52135
59,103.01617
63,111.161575
64,93.94508
65,104.20174
69,93.083466
71,95.66611
72,103.05608
73,93.65992
76,103.01617
77,102.95758
78,114.48865
82,94.12032
83,104.20174
84,92.76704
85,103.16091
87,112.03456
88,98.022125
89,111.99331
91,92.624565
93,93.39718
94,103.771225
95,92.91053
96,113.783516
97,92.97014
98,111.70301
99,92.49754
101,102.86897
103,111.99331
104,93.88199
105,111.47857
110,94.453
111,111.451706
113,115.46172
114,92.809715
115,111.794586
117,111.99331
120,94.935875
121,113.8273
122,92.97014
123,112.59762
126,112.233345
132,111.86652
135,103.307014
137,103.43801
138,93.893074
140,92.802895
142,111.036644
144,112.18956
148,92.31956
149,112.18956
155,93.27924
156,112.03456
157,92.97014
162,111.78671
163,93.827484
167,94.0111
172,114.90932
179,117.33705
180,93.50649
181,111.39487
182,94.42924
183,111.99331
185,111.99331
187,111.70301
188,94.12032
189,93.26785
191,93.16313
192,112.58613
193,93.82593
194,111.43865
195,92.886055
196,111.88079
198,95.88988
199,112.233345
201,103.98875
204,93.893074
205,103.376945
206,93.68064
210,93.33553
211,102.86897
216,112.18956
219,114.75432
220,93.41035
221,111.522354
226,111.39487
227,95.257614
228,112.18956
230,111.9252
231,92.97014
235,114.46239
236,93.33553
238,111.9252
242,103.02778
243,93.05846
244,78.06195
245,110.99484
247,117.13335
248,92.37861
249,93.38686
250,111.57625
251,93.33553
253,114.46239
254,92.80235
256,93.54885
257,92.31956
258,111.980934
259,93.05846
262,78.393745
266,94.13739
267,111.492546
272,102.9301
273,111.99331
275,93.27924
276,112.140526
279,94.061516
280,104.20174
283,93.474464
285,112.18956
288,111.99331
289,93.95183
290,103.98875
291,93.68261
292,111.492546
293,111.35417
296,93.337746
297,111.11779
298,114.48865
299,94.12032
304,93.471275
305,93.05287
306,93.67195
307,111.39487
311,107.59797
313,111.39487
314,93.113304
316,93.98142
324,93.84875
327,93.94494
329,93.471275
330,111.43865
337,105.65596
338,95.2883
339,103.435974
340,93.94508
343,93.41252
345,114.75432
346,93.88796
347,111.492546
349,111.7321
350,92.55162
352,111.8415
353,92.98272
354,78.09302
357,93.31986
358,111.99119
362,111.48496
364,117.39357
365,103.65902
366,93.893074
367,111.96224
368,93.81218
370,77.86234
373,93.78554
377,93.113304
378,111.60842
382,103.01617
384,112.18956
390,93.57167
392,111.70301
393,112.81197
395,94.36536
396,105.6143
399,78.17894
406,112.1763
408,112.1763
409,94.1584
410,78.30889
412,112.75874
413,92.96063
419,93.897934
420,112.71168
421,92.96063
430,102.69233
434,94.68063
436,94.51605
437,94.14524
438,93.68963
439,112.706635
440,94.11697
443,113.13552
446,94.67451
448,94.31856
452,94.83461
453,103.80921
457,104.77018
458,94.32636
459,114.19824
460,103.71153
462,105.02699
464,103.47824
465,115.53575
467,115.5288
471,113.3692
472,78.30889
473,96.48757
475,94.67451
480,94.59361
488,111.73711
490,112.1763
491,103.60662
492,78.83911
493,94.101295
497,94.0924
498,112.1763
499,94.46404
500,105.43126
501,94.453384
502,112.27398
506,77.589516
510,111.30469
511,93.446625
512,93.69887
516,93.26652
518,93.11365
519,111.72014
521,93.17361
522,114.6276
526,111.85585
529,93.66067
532,111.80384
533,93.95155
536,112.69487
537,102.05366
539,94.12067
540,103.096565
541,94.12067
543,93.62247
546,111.76392
547,93.436104
548,78.191765
551,92.98249
552,103.00743
556,103.232544
557,94.86436
558,112.189835
559,94.12067
560,103.442245
562,103.60454
566,93.9102
570,111.62246
571,93.5914
572,104.42933
573,94.347916
575,114.98191
576,111.43471
577,92.96149
579,92.88959
580,111.76392
581,112.585556
589,111.62246
591,103.06112
593,94.19292
594,103.0484
595,94.00151
598,92.85547
602,111.72014
604,112.41715
606,109.950424
608,93.88751
609,103.096565
610,93.77252
616,110.734116
617,93.60747
618,103.06112
620,103.56075
622,112.13938
623,92.40679
624,148.31969
626,111.74995
628,112.014305
629,93.748276
630,112.152794
637,94.33879
638,104.219925
643,93.92201
645,94.03977
