ID,y
1,88.01793
2,103.649055
3,79.00642
4,80.884155
5,111.89403
8,92.943565
10,114.131
11,97.63729
12,122.378914
14,97.264565
15,122.29635
16,106.43478
17,109.90584
19,99.16907
20,108.332596
21,109.90584
22,122.29635
23,109.90584
26,94.95278
28,96.3136
29,102.9115
33,97.92189
35,93.924385
41,97.92189
42,93.4877
43,115.631035
45,102.91617
46,104.39724
51,93.92765
53,78.21507
55,112.02128
56,93.994995
57,103.59815
58,94.361626
59,104.3963
63,111.71385
64,94.47068
65,104.45017
69,93.93421
71,96.29635
72,103.111176
73,94.25699
76,103.74674
77,103.207306
78,114.810196
82,94.202866
83,103.80061
84,93.33382
85,103.13748
87,111.62761
88,97.19376
89,111.542206
91,93.37481
93,94.40655
94,103.54661
95,93.377884
96,112.24458
97,92.86183
98,111.572334
99,93.37474
101,103.72112
103,111.542206
104,94.001465
105,111.62256
110,94.74076
111,111.30244
113,110.99415
114,93.75942
115,111.954506
117,111.542206
120,94.020966
121,112.02899
122,92.292114
123,111.48342
126,111.624954
132,111.98473
135,104.68949
137,103.56668
138,94.202866
140,93.63773
142,111.98891
144,111.76129
148,92.27045
149,111.50254
155,93.103035
156,111.62761
157,92.86183
162,111.68805
163,94.44057
167,94.1128
172,114.981476
179,111.67334
180,93.547844
181,111.50684
182,94.51238
183,111.542206
185,111.542206
187,111.436
188,94.46162
189,93.1654
191,94.041565
192,112.08333
193,94.07119
194,111.58153
195,93.74136
196,110.976974
198,94.822495
199,111.76129
201,104.103355
204,94.3392
205,104.44112
206,93.736534
210,93.83487
211,103.72112
216,111.9468
219,115.07986
220,93.71871
221,111.61655
226,111.50684
227,93.873886
228,111.76129
230,111.76129
231,92.86183
235,115.00634
236,93.902214
238,111.50254
242,103.042046
243,93.37481
244,78.83113
245,111.68163
247,111.5206
248,92.44123
249,93.625885
250,111.71768
251,93.902214
253,115.00634
254,93.042145
256,93.907326
257,92.02932
258,111.83511
259,93.81944
262,79.02238
266,93.47244
267,111.343216
272,103.24876
273,111.542206
275,92.98062
276,111.888626
279,94.6806
280,103.80061
283,93.31772
285,111.50254
288,111.542206
289,94.46988
290,104.08943
291,94.2325
292,111.32662
293,111.77158
296,92.54395
297,110.90859
298,114.7613
299,94.202866
304,93.69919
305,96.25925
306,94.050064
307,111.37051
311,107.49885
313,111.37051
314,93.231415
316,93.930336
324,93.36322
327,94.111694
329,93.56285
330,111.459114
337,105.975525
338,94.52748
339,104.41397
340,94.55248
343,93.52157
345,115.00634
346,94.017075
347,111.46563
349,111.58353
350,92.371994
352,111.25049
353,92.41275
354,78.64069
357,93.550064
358,111.42807
362,111.32662
364,118.21846
365,103.67715
366,93.932556
367,111.610344
368,94.202866
370,78.161736
373,94.361626
377,93.61895
378,111.46975
382,103.74674
384,111.76129
390,93.39245
392,111.6384
393,111.95569
395,94.42152
396,104.574
399,78.36791
406,111.37051
408,111.37051
409,94.12388
410,77.93952
412,111.53945
