ID,y
1,78.80831
2,93.27121
3,79.4858
4,77.66024
5,112.716965
8,93.30231
10,111.67675
11,95.2206
12,116.39206
14,93.83608
15,115.59582
16,103.47536
17,96.57257
19,94.43761
20,103.59288
21,96.47096
22,115.54614
23,96.57257
26,94.19408
28,93.60526
29,96.57257
33,96.57257
35,93.265724
41,96.57257
42,94.69913
43,115.673225
45,102.44719
46,103.39987
51,93.76159
53,77.96325
55,111.80181
56,93.948006
57,103.350494
58,94.55498
59,103.60412
63,111.50594
64,95.153534
65,103.4005
69,94.10556
71,98.23913
72,103.01924
73,94.83044
76,103.60412
77,102.68674
78,113.0367
82,94.53573
83,103.4005
84,94.16047
85,103.05319
87,111.577644
88,96.57257
89,111.49748
91,93.27585
93,94.84545
94,103.2532
95,91.89823
96,111.95016
97,93.27888
98,111.57012
99,94.093475
101,103.59122
103,111.49748
104,93.907
105,111.45535
110,94.88494
111,111.488686
113,111.41099
114,93.52886
115,112.13518
117,111.49748
120,94.39074
121,111.9656
122,92.65503
123,111.889565
126,111.4226
132,112.09604
135,103.94948
137,103.91337
138,94.39843
140,93.79937
142,111.360886
144,111.80165
148,93.08293
149,111.35721
155,93.80636
156,111.4226
157,93.27888
162,111.73107
163,94.54016
167,94.224556
172,115.673225
179,111.809364
180,94.11629
181,111.73177
182,95.22762
183,111.49748
185,111.49748
187,111.61084
188,94.82314
189,93.76324
191,94.144356
192,113.889206
193,93.88675
194,111.44438
195,93.84215
196,111.628876
198,94.79368
199,111.62239
201,103.59288
204,94.605515
205,103.32718
206,93.85457
210,93.898766
211,103.59122
216,111.53591
219,115.68052
220,94.30505
221,111.50494
226,111.73177
227,94.5298
228,111.80165
230,111.79436
231,93.27888
235,115.54614
236,93.21479
238,111.45533
242,103.20697
243,93.27585
244,78.05137
245,111.54925
247,112.63242
248,92.7785
249,95.11842
250,111.708
251,93.21479
253,115.54614
254,93.69915
256,93.91116
257,93.438545
258,111.96145
259,94.056366
262,79.47873
266,94.09737
267,111.55912
272,102.522156
273,111.49748
275,93.02276
276,111.28336
279,94.75406
280,103.4005
283,93.74301
285,111.3645
288,111.49748
289,93.81746
290,103.532326
291,94.71946
292,111.22535
293,110.29332
296,92.17181
297,111.24562
298,112.93565
299,94.53573
304,93.907
305,100.51508
306,93.796104
307,111.294624
311,106.497375
313,111.53198
314,92.94308
316,92.52663
324,93.38023
327,93.69397
329,93.791
330,111.305145
337,105.89355
338,94.62678
339,104.49114
340,95.25001
343,93.54446
345,115.59582
346,92.748634
347,111.79648
349,112.00561
350,92.67391
352,111.28336
353,93.01716
354,78.86108
357,93.71265
358,111.80181
362,111.80815
364,117.36853
365,103.549355
366,94.5167
367,111.5123
368,94.49655
370,78.51028
373,94.55498
377,93.70291
378,111.48994
382,103.60412
384,111.80165
390,92.97517
392,111.988976
393,111.57285
395,94.21626
396,104.68957
399,79.3153
406,111.53198
408,111.53198
409,94.144356
410,78.15534
412,111.67125
413,92.248184
419,92.066605
420,111.36426
421,93.48297
430,105.89823
434,93.84036
436,94.72665
437,93.622215
438,92.69229
439,111.79436
440,93.93595
443,111.5123
446,94.605515
448,92.92524
452,93.73421
453,102.98623
457,103.59288
458,94.024
459,113.80601
460,102.789154
462,103.96431
464,102.88653
465,115.68052
467,114.61507
471,110.71487
472,78.15534
473,94.07464
475,94.5167
480,94.49977
488,110.19077
490,111.294624
491,103.46605
492,78.76254
493,93.950005
497,93.772575
498,111.55183
499,93.89555
500,103.060455
501,93.749535
502,111.06281
506,78.14416
510,111.4246
511,93.18821
512,94.02836
516,93.93512
518,93.80458
519,112.89723
521,91.99354
522,113.04909
526,112.07093
529,93.3487
532,111.79648
533,94.02595
536,112.08802
537,102.05592
539,94.68226
540,103.65177
541,94.83558
543,93.4251
546,111.69094
547,93.13273
548,78.93245
551,92.71378
552,102.75549
556,102.38651
557,94.99713
558,111.5123
559,94.40572
560,103.61318
562,103.466415
566,94.610054
570,111.55183
571,93.622215
572,103.4005
573,94.53573
575,115.68052
576,111.26422
577,93.14276
579,92.316666
580,111.71281
581,111.697426
589,111.294624
591,103.190125
593,94.63579
594,102.78631
595,93.84695
598,92.56515
602,111.41347
604,111.59457
606,112.05634
608,94.5167
609,103.59122
610,93.786644
616,110.73378
617,94.26868
618,103.049706
620,103.59122
622,110.425
623,92.913445
624,119.894936
626,112.16093
628,111.52192
629,93.85658
630,111.79436
637,94.91925
638,104.92057
643,92.966805
645,94.49977
646,114.891335
648,95.956665
652,94.610054
653,93.948296
654,111.55183
656,111.4567
657,94.51629
659,93.419846
660,103.903755
663,93.35626
664,111.14804
666,103.58156
668,111.64423
669,93.0901
671,94.07258
675,93.91143
677,93.80188
678,111.47287
679,103.93616
682,94.4089
685,103.30007
687,94.64308
688,93.55315
693,110.9724
696,94.20636
698,92.72857
701,93.34943
704,103.15572
